org,chr,bp,range,trait
Z.mays,8,7387507,1.00E+05,Co59
Z.mays,8,7402067,1.00E+05,Co59
Z.mays,8,7402067,1.00E+05,Co59
Z.mays,8,7682010,1.00E+05,Co59
Z.mays,8,7685478,1.00E+05,Co59
Z.mays,8,7685478,1.00E+05,Co59
Z.mays,8,8029261,1.00E+05,Co59
Z.mays,8,8057400,1.00E+05,Co59
Z.mays,8,8357792,1.00E+05,Co59
Z.mays,8,8397146,1.00E+05,Co59
Z.mays,8,8397146,1.00E+05,Co59
Z.mays,8,8434443,1.00E+05,Co59
Z.mays,8,8587012,1.00E+05,Co59
Z.mays,8,8587012,1.00E+05,Co59
Z.mays,8,8731442,1.00E+05,Co59
Z.mays,8,8825208,1.00E+05,Co59
Z.mays,8,8882161,1.00E+05,Co59
Z.mays,8,9256165,1.00E+05,Co59
Z.mays,8,9998129,1.00E+05,Co59
Z.mays,8,9998129,1.00E+05,Co59
Z.mays,8,10030143,1.00E+05,Co59
Z.mays,8,10295261,1.00E+05,Co59
Z.mays,8,10672050,1.00E+05,Co59
Z.mays,8,10672050,1.00E+05,Co59
Z.mays,8,10765391,1.00E+05,Co59
Z.mays,8,10814896,1.00E+05,Co59
Z.mays,8,10818455,1.00E+05,Co59
Z.mays,8,10890792,1.00E+05,Co59
Z.mays,8,11336932,1.00E+05,Co59
Z.mays,8,12826911,1.00E+05,Co59
Z.mays,8,12826911,1.00E+05,Co59
Z.mays,8,12826911,1.00E+05,Co59
Z.mays,8,12873553,1.00E+05,Co59
Z.mays,8,12904216,1.00E+05,Co59
Z.mays,8,12904216,1.00E+05,Co59
Z.mays,8,13050934,1.00E+05,Co59
Z.mays,8,13263612,1.00E+05,Co59
Z.mays,8,13263612,1.00E+05,Co59
Z.mays,8,13340196,1.00E+05,Co59
Z.mays,8,13341487,1.00E+05,Co59
Z.mays,8,13343478,1.00E+05,Co59
Z.mays,8,13382825,1.00E+05,Co59
Z.mays,8,13412472,1.00E+05,Co59
Z.mays,8,13634220,1.00E+05,Co59
Z.mays,8,14012616,1.00E+05,Co59
Z.mays,8,14044771,1.00E+05,Co59
Z.mays,8,14471402,1.00E+05,Co59
Z.mays,8,14483885,1.00E+05,Co59
Z.mays,8,14672502,1.00E+05,Co59
Z.mays,8,14685557,1.00E+05,Co59
Z.mays,8,14934419,1.00E+05,Co59
Z.mays,8,15032665,1.00E+05,Co59
Z.mays,8,15032665,1.00E+05,Co59
Z.mays,8,15100693,1.00E+05,Co59
Z.mays,8,15100693,1.00E+05,Co59
Z.mays,8,15419673,1.00E+05,Co59
Z.mays,8,15419673,1.00E+05,Co59
Z.mays,8,15944656,1.00E+05,Co59
Z.mays,8,16122895,1.00E+05,Co59
Z.mays,8,16126863,1.00E+05,Co59
Z.mays,8,16409557,1.00E+05,Co59
Z.mays,8,16535148,1.00E+05,Co59
Z.mays,8,16535148,1.00E+05,Co59
Z.mays,8,16914579,1.00E+05,Co59
Z.mays,8,16942609,1.00E+05,Co59
Z.mays,8,16970336,1.00E+05,Co59
Z.mays,8,17002764,1.00E+05,Co59
Z.mays,8,17125133,1.00E+05,Co59
Z.mays,8,17125133,1.00E+05,Co59
Z.mays,8,17125133,1.00E+05,Co59
Z.mays,8,17130698,1.00E+05,Co59
Z.mays,8,17130698,1.00E+05,Co59
Z.mays,8,17242552,1.00E+05,Co59
Z.mays,8,17459653,1.00E+05,Co59
Z.mays,8,17918103,1.00E+05,Co59
Z.mays,8,17918103,1.00E+05,Co59
Z.mays,8,17918103,1.00E+05,Co59
Z.mays,8,18353566,1.00E+05,Co59
Z.mays,8,18502222,1.00E+05,Co59
Z.mays,8,19016372,1.00E+05,Co59
Z.mays,8,19299001,1.00E+05,Co59
Z.mays,8,19698369,1.00E+05,Co59
Z.mays,8,20727891,1.00E+05,Co59
Z.mays,8,22596870,1.00E+05,Co59
Z.mays,8,22863710,1.00E+05,Co59
Z.mays,8,23253800,1.00E+05,Co59
Z.mays,8,23432978,1.00E+05,Co59
Z.mays,8,24220002,1.00E+05,Co59
Z.mays,8,24220002,1.00E+05,Co59
Z.mays,8,24475272,1.00E+05,Co59
Z.mays,8,24475272,1.00E+05,Co59
Z.mays,8,27814690,1.00E+05,Co59
Z.mays,8,30859171,1.00E+05,Co59
Z.mays,8,33917986,1.00E+05,Co59
Z.mays,8,63129613,1.00E+05,Co59
Z.mays,8,70018455,1.00E+05,Co59
Z.mays,8,70860919,1.00E+05,Co59
Z.mays,8,72147329,1.00E+05,Co59
Z.mays,8,72830718,1.00E+05,Co59
Z.mays,8,73679473,1.00E+05,Co59
Z.mays,8,73679473,1.00E+05,Co59
Z.mays,8,83587840,1.00E+05,Co59
Z.mays,8,85845542,1.00E+05,Co59
Z.mays,8,90181778,1.00E+05,Co59
Z.mays,8,90181778,1.00E+05,Co59
Z.mays,8,91500805,1.00E+05,Co59
Z.mays,8,92727239,1.00E+05,Co59
Z.mays,8,96406107,1.00E+05,Co59
Z.mays,8,100999882,1.00E+05,Co59
Z.mays,8,100999882,1.00E+05,Co59
Z.mays,8,101407452,1.00E+05,Co59
Z.mays,8,101407452,1.00E+05,Co59
Z.mays,8,102268209,1.00E+05,Co59
Z.mays,8,102292589,1.00E+05,Co59
Z.mays,8,102928309,1.00E+05,Co59
Z.mays,8,104180892,1.00E+05,Co59
Z.mays,8,104180892,1.00E+05,Co59
Z.mays,8,104198441,1.00E+05,Co59
Z.mays,8,108726320,1.00E+05,Co59
Z.mays,8,109970867,1.00E+05,Co59
Z.mays,8,113566271,1.00E+05,Co59
Z.mays,8,117260612,1.00E+05,Co59
Z.mays,8,118395224,1.00E+05,Co59
Z.mays,8,118395224,1.00E+05,Co59
Z.mays,8,118401487,1.00E+05,Co59
Z.mays,8,118783191,1.00E+05,Co59
Z.mays,8,119170332,1.00E+05,Co59
Z.mays,8,119267228,1.00E+05,Co59
Z.mays,8,119586148,1.00E+05,Co59
Z.mays,8,121295313,1.00E+05,Co59
Z.mays,8,122545627,1.00E+05,Co59
Z.mays,8,122994073,1.00E+05,Co59
Z.mays,8,125069384,1.00E+05,Co59
Z.mays,8,125077790,1.00E+05,Co59
Z.mays,8,127019505,1.00E+05,Co59
Z.mays,8,130993180,1.00E+05,Co59
Z.mays,8,130993180,1.00E+05,Co59
Z.mays,8,135359903,1.00E+05,Co59
Z.mays,8,136118854,1.00E+05,Co59
Z.mays,8,140611773,1.00E+05,Co59
Z.mays,8,140639810,1.00E+05,Co59
Z.mays,8,141756210,1.00E+05,Co59
Z.mays,8,141766436,1.00E+05,Co59
Z.mays,8,142102092,1.00E+05,Co59
Z.mays,8,144592134,1.00E+05,Co59
Z.mays,8,144905827,1.00E+05,Co59
Z.mays,8,144905827,1.00E+05,Co59
Z.mays,8,144905827,1.00E+05,Co59
Z.mays,8,144906471,1.00E+05,Co59
Z.mays,8,145218623,1.00E+05,Co59
Z.mays,8,145218623,1.00E+05,Co59
Z.mays,8,145490446,1.00E+05,Co59
Z.mays,8,145531611,1.00E+05,Co59
Z.mays,8,145689438,1.00E+05,Co59
Z.mays,8,146318600,1.00E+05,Co59
Z.mays,8,146526627,1.00E+05,Co59
Z.mays,8,146526627,1.00E+05,Co59
Z.mays,8,147177920,1.00E+05,Co59
Z.mays,8,147374079,1.00E+05,Co59
Z.mays,8,147672524,1.00E+05,Co59
Z.mays,8,148139364,1.00E+05,Co59
Z.mays,8,148861491,1.00E+05,Co59
Z.mays,8,149388910,1.00E+05,Co59
Z.mays,8,149594573,1.00E+05,Co59
Z.mays,8,149835736,1.00E+05,Co59
Z.mays,8,150095621,1.00E+05,Co59
Z.mays,8,150095621,1.00E+05,Co59
Z.mays,8,150569743,1.00E+05,Co59
Z.mays,8,150576832,1.00E+05,Co59
Z.mays,8,150576832,1.00E+05,Co59
Z.mays,8,150825680,1.00E+05,Co59
Z.mays,8,150836329,1.00E+05,Co59
Z.mays,8,151265744,1.00E+05,Co59
Z.mays,8,151527606,1.00E+05,Co59
Z.mays,8,151587059,1.00E+05,Co59
Z.mays,8,151833889,1.00E+05,Co59
Z.mays,8,151833889,1.00E+05,Co59
Z.mays,8,152528201,1.00E+05,Co59
Z.mays,8,153642813,1.00E+05,Co59
Z.mays,8,153835354,1.00E+05,Co59
Z.mays,8,154070406,1.00E+05,Co59
Z.mays,8,154251741,1.00E+05,Co59
Z.mays,8,154261230,1.00E+05,Co59
Z.mays,8,154723282,1.00E+05,Co59
Z.mays,8,154893212,1.00E+05,Co59
Z.mays,8,154893212,1.00E+05,Co59
Z.mays,8,154893212,1.00E+05,Co59
Z.mays,8,155024506,1.00E+05,Co59
Z.mays,8,155912042,1.00E+05,Co59
Z.mays,8,155912042,1.00E+05,Co59
Z.mays,8,155912042,1.00E+05,Co59
Z.mays,8,156150137,1.00E+05,Co59
Z.mays,8,156450416,1.00E+05,Co59
Z.mays,8,156450416,1.00E+05,Co59
Z.mays,8,157046452,1.00E+05,Co59
Z.mays,8,157129124,1.00E+05,Co59
Z.mays,8,157156003,1.00E+05,Co59
Z.mays,8,157261879,1.00E+05,Co59
Z.mays,8,157282584,1.00E+05,Co59
Z.mays,8,157540708,1.00E+05,Co59
Z.mays,8,157540708,1.00E+05,Co59
Z.mays,8,158617391,1.00E+05,Co59
Z.mays,8,158625046,1.00E+05,Co59
Z.mays,8,158746208,1.00E+05,Co59
Z.mays,8,158856843,1.00E+05,Co59
Z.mays,8,158856843,1.00E+05,Co59
Z.mays,8,158891691,1.00E+05,Co59
Z.mays,8,158891691,1.00E+05,Co59
Z.mays,8,158991366,1.00E+05,Co59
Z.mays,8,158991366,1.00E+05,Co59
Z.mays,8,159116465,1.00E+05,Co59
Z.mays,8,159216714,1.00E+05,Co59
Z.mays,8,159240609,1.00E+05,Co59
Z.mays,8,159240609,1.00E+05,Co59
Z.mays,8,159350642,1.00E+05,Co59
Z.mays,8,159410557,1.00E+05,Co59
Z.mays,8,159413012,1.00E+05,Co59
Z.mays,8,159457826,1.00E+05,Co59
Z.mays,8,159486743,1.00E+05,Co59
Z.mays,8,159493224,1.00E+05,Co59
Z.mays,8,159562025,1.00E+05,Co59
Z.mays,8,159562025,1.00E+05,Co59
Z.mays,8,159640796,1.00E+05,Co59
Z.mays,8,159666898,1.00E+05,Co59
Z.mays,8,159666898,1.00E+05,Co59
Z.mays,8,159666898,1.00E+05,Co59
Z.mays,8,159840016,1.00E+05,Co59
Z.mays,8,161328393,1.00E+05,Co59
Z.mays,8,161439852,1.00E+05,Co59
Z.mays,8,162156916,1.00E+05,Co59
Z.mays,8,162256452,1.00E+05,Co59
Z.mays,8,163167220,1.00E+05,Co59
Z.mays,8,163171154,1.00E+05,Co59
Z.mays,8,163363640,1.00E+05,Co59
Z.mays,8,163363640,1.00E+05,Co59
Z.mays,8,163632168,1.00E+05,Co59
Z.mays,8,163688377,1.00E+05,Co59
Z.mays,8,163706689,1.00E+05,Co59
Z.mays,8,163767701,1.00E+05,Co59
Z.mays,8,163767701,1.00E+05,Co59
Z.mays,8,163959334,1.00E+05,Co59
Z.mays,8,164156937,1.00E+05,Co59
Z.mays,8,164156937,1.00E+05,Co59
Z.mays,8,164286518,1.00E+05,Co59
Z.mays,8,164457781,1.00E+05,Co59
Z.mays,8,164495843,1.00E+05,Co59
Z.mays,8,164495843,1.00E+05,Co59
Z.mays,8,164655590,1.00E+05,Co59
Z.mays,8,164660569,1.00E+05,Co59
Z.mays,8,164660569,1.00E+05,Co59
Z.mays,8,164728856,1.00E+05,Co59
Z.mays,8,164751574,1.00E+05,Co59
Z.mays,8,164792701,1.00E+05,Co59
Z.mays,8,164792701,1.00E+05,Co59
Z.mays,8,164798427,1.00E+05,Co59
Z.mays,8,164798427,1.00E+05,Co59
Z.mays,8,164817569,1.00E+05,Co59
Z.mays,8,164834426,1.00E+05,Co59
Z.mays,8,164841722,1.00E+05,Co59
Z.mays,8,164841820,1.00E+05,Co59
Z.mays,8,164899025,1.00E+05,Co59
Z.mays,8,164935532,1.00E+05,Co59
Z.mays,8,164961297,1.00E+05,Co59
Z.mays,8,164961675,1.00E+05,Co59
Z.mays,8,165096660,1.00E+05,Co59
Z.mays,8,165096660,1.00E+05,Co59
Z.mays,8,165131367,1.00E+05,Co59
Z.mays,8,165177388,1.00E+05,Co59
Z.mays,8,165179554,1.00E+05,Co59
Z.mays,8,165216544,1.00E+05,Co59
Z.mays,8,165226317,1.00E+05,Co59
Z.mays,8,165234451,1.00E+05,Co59
Z.mays,8,165234451,1.00E+05,Co59
Z.mays,8,165409377,1.00E+05,Co59
Z.mays,8,165452384,1.00E+05,Co59
Z.mays,8,165475537,1.00E+05,Co59
Z.mays,8,165489206,1.00E+05,Co59
Z.mays,8,165572996,1.00E+05,Co59
Z.mays,8,166255714,1.00E+05,Co59
Z.mays,8,166255714,1.00E+05,Co59
Z.mays,8,166261323,1.00E+05,Co59
Z.mays,8,166369901,1.00E+05,Co59
Z.mays,8,166369901,1.00E+05,Co59
Z.mays,8,166461755,1.00E+05,Co59
Z.mays,8,166709277,1.00E+05,Co59
Z.mays,8,167045341,1.00E+05,Co59
Z.mays,8,167197737,1.00E+05,Co59
Z.mays,8,167197737,1.00E+05,Co59
Z.mays,8,167197737,1.00E+05,Co59
Z.mays,8,167203601,1.00E+05,Co59
Z.mays,8,167260849,1.00E+05,Co59
Z.mays,8,167279317,1.00E+05,Co59
Z.mays,8,167354377,1.00E+05,Co59
Z.mays,8,167354377,1.00E+05,Co59
Z.mays,8,167354377,1.00E+05,Co59
Z.mays,8,167498824,1.00E+05,Co59
Z.mays,8,167576133,1.00E+05,Co59
Z.mays,8,167576285,1.00E+05,Co59
Z.mays,8,167718085,1.00E+05,Co59
Z.mays,8,167718085,1.00E+05,Co59
Z.mays,8,167795177,1.00E+05,Co59
Z.mays,8,167871498,1.00E+05,Co59
Z.mays,8,167895789,1.00E+05,Co59
Z.mays,8,168045074,1.00E+05,Co59
Z.mays,8,168045074,1.00E+05,Co59
Z.mays,8,168472398,1.00E+05,Co59
Z.mays,8,168503667,1.00E+05,Co59
Z.mays,8,168615879,1.00E+05,Co59
Z.mays,8,168788947,1.00E+05,Co59
Z.mays,8,168788947,1.00E+05,Co59
Z.mays,8,168954462,1.00E+05,Co59
Z.mays,8,168954462,1.00E+05,Co59
Z.mays,8,168966242,1.00E+05,Co59
Z.mays,8,168968268,1.00E+05,Co59
Z.mays,8,168991999,1.00E+05,Co59
Z.mays,8,169002301,1.00E+05,Co59
Z.mays,8,169002301,1.00E+05,Co59
Z.mays,8,169124140,1.00E+05,Co59
Z.mays,8,169124140,1.00E+05,Co59
Z.mays,8,169585295,1.00E+05,Co59
Z.mays,8,169635554,1.00E+05,Co59
Z.mays,8,169669133,1.00E+05,Co59
Z.mays,8,169688449,1.00E+05,Co59
Z.mays,8,169710958,1.00E+05,Co59
Z.mays,8,169710958,1.00E+05,Co59
Z.mays,8,169714898,1.00E+05,Co59
Z.mays,8,169757789,1.00E+05,Co59
Z.mays,8,169757865,1.00E+05,Co59
Z.mays,8,169757865,1.00E+05,Co59
Z.mays,8,169757865,1.00E+05,Co59
Z.mays,8,169769743,1.00E+05,Co59
Z.mays,8,169769743,1.00E+05,Co59
Z.mays,8,169769743,1.00E+05,Co59
Z.mays,8,169769743,1.00E+05,Co59
Z.mays,8,169805615,1.00E+05,Co59
Z.mays,8,169805615,1.00E+05,Co59
Z.mays,8,169805615,1.00E+05,Co59
Z.mays,8,169833111,1.00E+05,Co59
Z.mays,8,169848850,1.00E+05,Co59
Z.mays,8,169848850,1.00E+05,Co59
Z.mays,8,169848850,1.00E+05,Co59
Z.mays,8,169860490,1.00E+05,Co59
Z.mays,8,169860490,1.00E+05,Co59
Z.mays,8,169860490,1.00E+05,Co59
Z.mays,8,169861133,1.00E+05,Co59
Z.mays,8,169933742,1.00E+05,Co59
Z.mays,8,169933742,1.00E+05,Co59
Z.mays,8,169974027,1.00E+05,Co59
Z.mays,8,170181254,1.00E+05,Co59
Z.mays,8,170255072,1.00E+05,Co59
Z.mays,8,170395361,1.00E+05,Co59
Z.mays,8,170395361,1.00E+05,Co59
Z.mays,8,170431393,1.00E+05,Co59
Z.mays,8,170452756,1.00E+05,Co59
Z.mays,8,170452756,1.00E+05,Co59
Z.mays,8,170468746,1.00E+05,Co59
Z.mays,8,170468746,1.00E+05,Co59
Z.mays,8,170470814,1.00E+05,Co59
Z.mays,8,170503832,1.00E+05,Co59
Z.mays,8,170503832,1.00E+05,Co59
Z.mays,8,170522696,1.00E+05,Co59
Z.mays,8,170522696,1.00E+05,Co59
Z.mays,8,170638921,1.00E+05,Co59
Z.mays,8,170659709,1.00E+05,Co59
Z.mays,8,170659709,1.00E+05,Co59
Z.mays,8,170723768,1.00E+05,Co59
Z.mays,8,170723768,1.00E+05,Co59
Z.mays,8,170723768,1.00E+05,Co59
Z.mays,8,171085151,1.00E+05,Co59
Z.mays,8,171129512,1.00E+05,Co59
Z.mays,8,171140493,1.00E+05,Co59
Z.mays,8,171140493,1.00E+05,Co59
Z.mays,8,171165412,1.00E+05,Co59
Z.mays,8,171307259,1.00E+05,Co59
Z.mays,8,171364074,1.00E+05,Co59
Z.mays,8,171430478,1.00E+05,Co59
Z.mays,8,171448160,1.00E+05,Co59
Z.mays,8,171753236,1.00E+05,Co59
Z.mays,8,172180116,1.00E+05,Co59
Z.mays,8,172566594,1.00E+05,Co59
Z.mays,8,173058384,1.00E+05,Co59
Z.mays,8,173066705,1.00E+05,Co59
Z.mays,8,173066705,1.00E+05,Co59
Z.mays,8,173106770,1.00E+05,Co59
Z.mays,8,173106770,1.00E+05,Co59
Z.mays,8,173233298,1.00E+05,Co59
Z.mays,8,173349737,1.00E+05,Co59
Z.mays,8,173349737,1.00E+05,Co59
Z.mays,8,173424460,1.00E+05,Co59
Z.mays,8,173424460,1.00E+05,Co59
Z.mays,8,173470899,1.00E+05,Co59
Z.mays,8,173502093,1.00E+05,Co59
Z.mays,8,173502093,1.00E+05,Co59
Z.mays,8,173514520,1.00E+05,Co59
Z.mays,8,173524161,1.00E+05,Co59
Z.mays,8,173525417,1.00E+05,Co59
Z.mays,8,173525417,1.00E+05,Co59
Z.mays,8,173525417,1.00E+05,Co59
Z.mays,8,173552769,1.00E+05,Co59
Z.mays,8,173727168,1.00E+05,Co59
Z.mays,8,173732621,1.00E+05,Co59
Z.mays,8,173732621,1.00E+05,Co59
Z.mays,8,173841224,1.00E+05,Co59
Z.mays,8,173866811,1.00E+05,Co59
Z.mays,8,173867120,1.00E+05,Co59
Z.mays,8,173867672,1.00E+05,Co59
Z.mays,8,173870324,1.00E+05,Co59
Z.mays,8,173870324,1.00E+05,Co59
Z.mays,8,173870324,1.00E+05,Co59
Z.mays,8,173870324,1.00E+05,Co59
Z.mays,8,173898632,1.00E+05,Co59
Z.mays,8,173919163,1.00E+05,Co59
Z.mays,8,173919163,1.00E+05,Co59
Z.mays,8,173988969,1.00E+05,Co59
Z.mays,8,173988969,1.00E+05,Co59
Z.mays,8,174812085,1.00E+05,Co59
Z.mays,9,21300,1.00E+05,Co59
Z.mays,9,21300,1.00E+05,Co59
Z.mays,9,21300,1.00E+05,Co59
Z.mays,9,1162157,1.00E+05,Co59
Z.mays,9,1298634,1.00E+05,Co59
Z.mays,9,1325168,1.00E+05,Co59
Z.mays,9,1326073,1.00E+05,Co59
Z.mays,9,1327593,1.00E+05,Co59
Z.mays,9,1331904,1.00E+05,Co59
Z.mays,9,1333336,1.00E+05,Co59
Z.mays,9,1671267,1.00E+05,Co59
Z.mays,9,1675796,1.00E+05,Co59
Z.mays,9,2455220,1.00E+05,Co59
Z.mays,9,2711441,1.00E+05,Co59
Z.mays,9,2722137,1.00E+05,Co59
Z.mays,9,2805058,1.00E+05,Co59
Z.mays,9,2881595,1.00E+05,Co59
Z.mays,9,2887070,1.00E+05,Co59
Z.mays,9,2887070,1.00E+05,Co59
Z.mays,9,2927652,1.00E+05,Co59
Z.mays,9,3059977,1.00E+05,Co59
Z.mays,9,3135611,1.00E+05,Co59
Z.mays,9,3135611,1.00E+05,Co59
Z.mays,9,3135611,1.00E+05,Co59
Z.mays,9,3206992,1.00E+05,Co59
Z.mays,9,3206992,1.00E+05,Co59
Z.mays,9,3312972,1.00E+05,Co59
Z.mays,9,3327591,1.00E+05,Co59
Z.mays,9,3910928,1.00E+05,Co59
Z.mays,9,4009290,1.00E+05,Co59
Z.mays,9,4009290,1.00E+05,Co59
Z.mays,9,4009538,1.00E+05,Co59
Z.mays,9,4213833,1.00E+05,Co59
Z.mays,9,4292386,1.00E+05,Co59
Z.mays,9,5256857,1.00E+05,Co59
Z.mays,9,5347874,1.00E+05,Co59
Z.mays,9,5347874,1.00E+05,Co59
Z.mays,9,5348737,1.00E+05,Co59
Z.mays,9,5423256,1.00E+05,Co59
Z.mays,9,5423256,1.00E+05,Co59
Z.mays,9,5423256,1.00E+05,Co59
Z.mays,9,5423521,1.00E+05,Co59
Z.mays,9,5423521,1.00E+05,Co59
Z.mays,9,5423521,1.00E+05,Co59
Z.mays,9,5423758,1.00E+05,Co59
Z.mays,9,5504177,1.00E+05,Co59
Z.mays,9,5508675,1.00E+05,Co59
Z.mays,9,5508675,1.00E+05,Co59
Z.mays,9,5508675,1.00E+05,Co59
Z.mays,9,5515057,1.00E+05,Co59
Z.mays,9,5569099,1.00E+05,Co59
Z.mays,9,5569099,1.00E+05,Co59
Z.mays,9,5650150,1.00E+05,Co59
Z.mays,9,6109825,1.00E+05,Co59
Z.mays,9,6145023,1.00E+05,Co59
Z.mays,9,6981471,1.00E+05,Co59
Z.mays,9,6996244,1.00E+05,Co59
Z.mays,9,7013973,1.00E+05,Co59
Z.mays,9,7099139,1.00E+05,Co59
Z.mays,9,7151359,1.00E+05,Co59
Z.mays,9,7151359,1.00E+05,Co59
Z.mays,9,7151359,1.00E+05,Co59
Z.mays,9,7239927,1.00E+05,Co59
Z.mays,9,7239927,1.00E+05,Co59
Z.mays,9,7262278,1.00E+05,Co59
Z.mays,9,7686467,1.00E+05,Co59
Z.mays,9,7840166,1.00E+05,Co59
Z.mays,9,7875716,1.00E+05,Co59
Z.mays,9,7875716,1.00E+05,Co59
Z.mays,9,7883280,1.00E+05,Co59
Z.mays,9,8133063,1.00E+05,Co59
Z.mays,9,8182814,1.00E+05,Co59
Z.mays,9,8188966,1.00E+05,Co59
Z.mays,9,8418664,1.00E+05,Co59
Z.mays,9,9654448,1.00E+05,Co59
Z.mays,9,9697462,1.00E+05,Co59
Z.mays,9,9806433,1.00E+05,Co59
Z.mays,9,10279297,1.00E+05,Co59
Z.mays,9,10356256,1.00E+05,Co59
Z.mays,9,11414469,1.00E+05,Co59
Z.mays,9,11429894,1.00E+05,Co59
Z.mays,9,11496620,1.00E+05,Co59
Z.mays,9,11533562,1.00E+05,Co59
Z.mays,9,11533562,1.00E+05,Co59
Z.mays,9,11533562,1.00E+05,Co59
Z.mays,9,11539853,1.00E+05,Co59
Z.mays,9,11539853,1.00E+05,Co59
Z.mays,9,11539853,1.00E+05,Co59
Z.mays,9,12337401,1.00E+05,Co59
Z.mays,9,12357743,1.00E+05,Co59
Z.mays,9,12453047,1.00E+05,Co59
Z.mays,9,12455244,1.00E+05,Co59
Z.mays,9,12574617,1.00E+05,Co59
Z.mays,9,12735689,1.00E+05,Co59
Z.mays,9,12735746,1.00E+05,Co59
Z.mays,9,12860725,1.00E+05,Co59
Z.mays,9,12861676,1.00E+05,Co59
Z.mays,9,12960613,1.00E+05,Co59
Z.mays,9,13067656,1.00E+05,Co59
Z.mays,9,13372389,1.00E+05,Co59
Z.mays,9,13372389,1.00E+05,Co59
Z.mays,9,14384588,1.00E+05,Co59
Z.mays,9,14740493,1.00E+05,Co59
Z.mays,9,14884128,1.00E+05,Co59
Z.mays,9,14884128,1.00E+05,Co59
Z.mays,9,15246427,1.00E+05,Co59
Z.mays,9,15246427,1.00E+05,Co59
Z.mays,9,15378717,1.00E+05,Co59
Z.mays,9,15495503,1.00E+05,Co59
Z.mays,9,15632600,1.00E+05,Co59
Z.mays,9,16123304,1.00E+05,Co59
Z.mays,9,16723806,1.00E+05,Co59
Z.mays,9,17005350,1.00E+05,Co59
Z.mays,9,17005350,1.00E+05,Co59
Z.mays,9,17005350,1.00E+05,Co59
Z.mays,9,19570831,1.00E+05,Co59
Z.mays,9,19570831,1.00E+05,Co59
Z.mays,9,20322367,1.00E+05,Co59
Z.mays,9,20646183,1.00E+05,Co59
Z.mays,9,20676893,1.00E+05,Co59
Z.mays,9,20676893,1.00E+05,Co59
Z.mays,9,20774622,1.00E+05,Co59
Z.mays,9,20889115,1.00E+05,Co59
Z.mays,9,20922100,1.00E+05,Co59
Z.mays,9,21561644,1.00E+05,Co59
Z.mays,9,21561644,1.00E+05,Co59
Z.mays,9,21562201,1.00E+05,Co59
Z.mays,9,21826085,1.00E+05,Co59
Z.mays,9,21888500,1.00E+05,Co59
Z.mays,9,21903656,1.00E+05,Co59
Z.mays,9,22597293,1.00E+05,Co59
Z.mays,9,22869545,1.00E+05,Co59
Z.mays,9,22869545,1.00E+05,Co59
Z.mays,9,22901105,1.00E+05,Co59
Z.mays,9,23362760,1.00E+05,Co59
Z.mays,9,23362760,1.00E+05,Co59
Z.mays,9,23550836,1.00E+05,Co59
Z.mays,9,23550836,1.00E+05,Co59
Z.mays,9,23984558,1.00E+05,Co59
Z.mays,9,24059663,1.00E+05,Co59
Z.mays,9,24096981,1.00E+05,Co59
Z.mays,9,25500427,1.00E+05,Co59
Z.mays,9,26977347,1.00E+05,Co59
Z.mays,9,27296210,1.00E+05,Co59
Z.mays,9,27299109,1.00E+05,Co59
Z.mays,9,27327786,1.00E+05,Co59
Z.mays,9,27629177,1.00E+05,Co59
Z.mays,9,32023625,1.00E+05,Co59
Z.mays,9,32024686,1.00E+05,Co59
Z.mays,9,33387241,1.00E+05,Co59
Z.mays,9,38184912,1.00E+05,Co59
Z.mays,9,47635828,1.00E+05,Co59
Z.mays,9,59612569,1.00E+05,Co59
Z.mays,9,59612569,1.00E+05,Co59
Z.mays,9,71708544,1.00E+05,Co59
Z.mays,9,71708544,1.00E+05,Co59
Z.mays,9,71738368,1.00E+05,Co59
Z.mays,9,71738368,1.00E+05,Co59
Z.mays,9,74885806,1.00E+05,Co59
Z.mays,9,79998682,1.00E+05,Co59
Z.mays,9,80027512,1.00E+05,Co59
Z.mays,9,84279311,1.00E+05,Co59
Z.mays,9,84935057,1.00E+05,Co59
Z.mays,9,84935057,1.00E+05,Co59
Z.mays,9,85724456,1.00E+05,Co59
Z.mays,9,88488934,1.00E+05,Co59
Z.mays,9,89349693,1.00E+05,Co59
Z.mays,9,90822004,1.00E+05,Co59
Z.mays,9,94403713,1.00E+05,Co59
Z.mays,9,94437164,1.00E+05,Co59
Z.mays,9,94437164,1.00E+05,Co59
Z.mays,9,95052197,1.00E+05,Co59
Z.mays,9,97564262,1.00E+05,Co59
Z.mays,9,97575046,1.00E+05,Co59
Z.mays,9,98198748,1.00E+05,Co59
Z.mays,9,98201185,1.00E+05,Co59
Z.mays,9,98922746,1.00E+05,Co59
Z.mays,9,99470772,1.00E+05,Co59
Z.mays,9,101261670,1.00E+05,Co59
Z.mays,9,101262198,1.00E+05,Co59
Z.mays,9,101262198,1.00E+05,Co59
Z.mays,9,101262734,1.00E+05,Co59
Z.mays,9,101262734,1.00E+05,Co59
Z.mays,9,102088453,1.00E+05,Co59
Z.mays,9,102726412,1.00E+05,Co59
Z.mays,9,102746166,1.00E+05,Co59
Z.mays,9,102746166,1.00E+05,Co59
Z.mays,9,103329612,1.00E+05,Co59
Z.mays,9,105814325,1.00E+05,Co59
Z.mays,9,105819847,1.00E+05,Co59
Z.mays,9,105819847,1.00E+05,Co59
Z.mays,9,105819847,1.00E+05,Co59
