"Orthogroup","trait","org","Chromosome Name","bp","start","end","loci","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present"
"OG0001416","Cd","Athaliana_TAIR10",2,15693405,15618405,15770373,"Athaliana_TAIR10_Cd_2_15693405","AT2G37410",15697834,15699275,"translocase inner membrane subunit 17-2",3
"OG0001416","Cd","Gmax_Wm82.a2.v1",20,1608482,1408482,2566403,"Gmax_Wm82.a2.v1_Cd_20_1608482","Glyma.20G017300",1688433,1689074,"K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)  (1 of 3)",3
"OG0001416","Cd","Gmax_Wm82.a2.v1",16,8145827,7945827,8397236,"Gmax_Wm82.a2.v1_Cd_16_8145827","Glyma.16G078500",8084011,8084999,"K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)  (1 of 3)",3
"OG0001416","Cd","Sbicolor_v3.1.1",2,72712251,72612251,72812251,"Sbicolor_v3.1.1_Cd_2_72712251","Sobic.002G368400",72797367,72801274,"similar to Translocase inner membrane-like protein",3
"OG0001416","Fe","Athaliana_TAIR10",2,15630580,15555580,15705580,"Athaliana_TAIR10_Fe_2_15630580","AT2G37410",15697834,15699275,"translocase inner membrane subunit 17-2",3
"OG0001416","Fe","Gmax_Wm82.a2.v1",16,7742477,7542477,8260927,"Gmax_Wm82.a2.v1_Fe_16_7742477","Glyma.16G078500",8084011,8084999,"K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)  (1 of 3)",3
"OG0001416","Fe","Osativa_v7.0",3,17173318,16930318,17416318,"Osativa_v7.0_Fe_3_17173318","LOC_Os03g30220",17248317,17249567,"mitochondrial import inner membrane translocase subunit Tim17, putative, expressed",3
"OG0001416","Fe","Osativa_v7.0",3,17173318,16930318,17416318,"Osativa_v7.0_Fe_3_17173318","LOC_Os03g30200",17236581,17241081,"mitochondrial import inner membrane translocase subunit Tim17, putative, expressed",3
"OG0001416","Fe","Osativa_v7.0",3,17173318,16930318,17416318,"Osativa_v7.0_Fe_3_17173318","LOC_Os03g30230",17253538,17254101,"mitochondrial import inner membrane translocase subunit Tim17, putative, expressed",3
"OG0001416","Zn","Gmax_Wm82.a2.v1",16,7471383,7271383,8397236,"Gmax_Wm82.a2.v1_Zn_16_7471383","Glyma.16G078500",8084011,8084999,"K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)  (1 of 3)",3
"OG0001416","Zn","Gmax_Wm82.a2.v1",1,823278,623278,2905392,"Gmax_Wm82.a2.v1_Zn_1_823278","Glyma.01G007700",759038,761554,"K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)  (1 of 3)",3
"OG0001416","Zn","Osativa_v7.0",7,24718617,24475617,24966022,"Osativa_v7.0_Zn_7_24718617","LOC_Os07g41330",24759382,24763548,"mitochondrial import inner membrane translocase subunit Tim17, putative, expressed",3
"OG0001416","Zn","Sbicolor_v3.1.1",2,72762290,72662290,72862290,"Sbicolor_v3.1.1_Zn_2_72762290","Sobic.002G368400",72797367,72801274,"similar to Translocase inner membrane-like protein",3
"OG0002294","Mo","Athaliana_TAIR10",1,3914987,3839987,3989987,"Athaliana_TAIR10_Mo_1_3914987","AT1G11655",3919272,3919774,"",3
"OG0002294","Mo","Gmax_Wm82.a2.v1",13,31424758,31224758,32204792,"Gmax_Wm82.a2.v1_Mo_13_31424758","Glyma.13G205400",31966944,31967279,"",3
"OG0002294","Mo","Sbicolor_v3.1.1",2,68980737,68880737,69080737,"Sbicolor_v3.1.1_Mo_2_68980737","Sobic.002G318501",69077968,69080574,"",3
"OG0002294","Mo","Sbicolor_v3.1.1",2,68980737,68880737,69080737,"Sbicolor_v3.1.1_Mo_2_68980737","Sobic.002G318400",69074406,69074780,"",3
"OG0000796","Cd","Athaliana_TAIR10",3,17516654,17441654,17591654,"Athaliana_TAIR10_Cd_3_17516654","AT3G47370",17453478,17454721,"Ribosomal protein S10p/S20e family protein",3
"OG0000796","Cd","Athaliana_TAIR10",3,16472617,16397617,16547617,"Athaliana_TAIR10_Cd_3_16472617","AT3G45030",16471386,16472393,"Ribosomal protein S10p/S20e family protein",3
"OG0000796","Cd","Gmax_Wm82.a2.v1",14,3080474,2880474,4654962,"Gmax_Wm82.a2.v1_Cd_14_3080474","Glyma.14G044100",3347545,3348907,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Cd","Gmax_Wm82.a2.v1",3,35573302,35373302,36002013,"Gmax_Wm82.a2.v1_Cd_3_35573302","Glyma.03G142300",35804294,35806097,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Cd","Gmax_Wm82.a2.v1",3,35573302,35373302,36002013,"Gmax_Wm82.a2.v1_Cd_3_35573302","Glyma.03G142200",35800933,35802532,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Cd","Gmax_Wm82.a2.v1",1,56582329,56382329,56993551,"Gmax_Wm82.a2.v1_Cd_1_56582329","Glyma.01G241800",56556650,56557713,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Cd","Osativa_v7.0",10,4602170,4359170,4845196,"Osativa_v7.0_Cd_10_4602170","LOC_Os10g08930",4832054,4835136,"S10/S20 domain containing ribosomal protein, putative, expressed",3
"OG0000796","Mg","Athaliana_TAIR10",3,16351737,16276737,16503889,"Athaliana_TAIR10_Mg_3_16351737","AT3G45030",16471386,16472393,"Ribosomal protein S10p/S20e family protein",3
"OG0000796","Mg","Gmax_Wm82.a2.v1",19,40683950,40483950,40883950,"Gmax_Wm82.a2.v1_Mg_19_40683950","Glyma.19G145000",40593469,40595300,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mg","Gmax_Wm82.a2.v1",14,3081409,2881409,4361326,"Gmax_Wm82.a2.v1_Mg_14_3081409","Glyma.14G044100",3347545,3348907,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mg","Gmax_Wm82.a2.v1",19,40683950,40483950,40883950,"Gmax_Wm82.a2.v1_Mg_19_40683950","Glyma.19G145100",40597313,40599065,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mg","Sbicolor_v3.1.1",1,71516550,71416550,71616550,"Sbicolor_v3.1.1_Mg_1_71516550","Sobic.001G436200",71441610,71443710,"similar to 40S ribosomal protein S20",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",19,39929607,39729607,41402482,"Gmax_Wm82.a2.v1_Mn_19_39929607","Glyma.19G145000",40593469,40595300,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",14,3393419,3193419,4687163,"Gmax_Wm82.a2.v1_Mn_14_3393419","Glyma.14G044100",3347545,3348907,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",11,147071,1,347071,"Gmax_Wm82.a2.v1_Mn_11_147071","Glyma.11G002400",119696,120894,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",3,35939821,35739821,36139821,"Gmax_Wm82.a2.v1_Mn_3_35939821","Glyma.03G142300",35804294,35806097,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",3,35939821,35739821,36139821,"Gmax_Wm82.a2.v1_Mn_3_35939821","Glyma.03G142200",35800933,35802532,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",12,133176,1,334639,"Gmax_Wm82.a2.v1_Mn_12_133176","Glyma.12G003600",289531,290834,"",3
"OG0000796","Mn","Gmax_Wm82.a2.v1",19,39929607,39729607,41402482,"Gmax_Wm82.a2.v1_Mn_19_39929607","Glyma.19G145100",40597313,40599065,"K02969 - small subunit ribosomal protein S20e (RP-S20e, RPS20)  (1 of 7)",3
"OG0000796","Mn","Osativa_v7.0",10,4892601,4649601,5135601,"Osativa_v7.0_Mn_10_4892601","LOC_Os10g08930",4832054,4835136,"S10/S20 domain containing ribosomal protein, putative, expressed",3
"OG0000796","Mn","Sbicolor_v3.1.1",1,71511878,71411878,71611878,"Sbicolor_v3.1.1_Mn_1_71511878","Sobic.001G436200",71441610,71443710,"similar to 40S ribosomal protein S20",3
"OG0003988","Na","Athaliana_TAIR10",3,1447757,1372757,1523387,"Athaliana_TAIR10_Na_3_1447757","AT3G05270",1500803,1503407,"Plant protein of unknown function (DUF869)",3
"OG0003988","Na","Gmax_Wm82.a2.v1",6,12980012,12780012,13327505,"Gmax_Wm82.a2.v1_Na_6_12980012","Glyma.06G158100",12981087,12985735,"PTHR31580:SF5 - FILAMENT-LIKE PLANT PROTEIN 3 (1 of 5)",3
"OG0003988","Na","Sbicolor_v3.1.1",2,68561511,68461511,68661511,"Sbicolor_v3.1.1_Na_2_68561511","Sobic.002G312700",68613717,68619617,"similar to Myosin heavy chain-like protein",3
"OG0003481","K","Athaliana_TAIR10",5,17124954,17049954,17199954,"Athaliana_TAIR10_K_5_17124954","AT5G42720",17130186,17132843,"Glycosyl hydrolase family 17 protein",4
"OG0003481","K","Gmax_Wm82.a2.v1",4,989803,789803,1189803,"Gmax_Wm82.a2.v1_K_4_989803","Glyma.04G013000",985134,990262,"PTHR32227:SF16 - GLUCAN ENDO-1,3-BETA-GLUCOSIDASE 7-RELATED (1 of 3)",4
"OG0003481","K","Gmax_Wm82.a2.v1",6,789641,589641,1442927,"Gmax_Wm82.a2.v1_K_6_789641","Glyma.06G012900",961332,965588,"",4
"OG0003481","K","Osativa_v7.0",3,26545712,26302712,26788712,"Osativa_v7.0_K_3_26545712","LOC_Os03g46660",26407700,26410691,"glucan endo-1,3-beta-glucosidase precursor, putative, expressed",4
"OG0003481","K","Sbicolor_v3.1.1",1,11379323,11279323,11479323,"Sbicolor_v3.1.1_K_1_11379323","Sobic.001G142200",11414034,11417063,"similar to Putative uncharacterized protein",4
"OG0001757","Na","Athaliana_TAIR10",1,590751,515751,785582,"Athaliana_TAIR10_Na_1_590751","AT1G02810",618265,620480,"Plant invertase/pectin methylesterase inhibitor superfamily",3
"OG0001757","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Gmax_Wm82.a2.v1_Na_2_1202297","Glyma.02G016600",1487313,1490015,"PTHR31707:SF38 - PECTINESTERASE/PECTINESTERASE INHIBITOR 20-RELATED (1 of 6)",3
"OG0001757","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Gmax_Wm82.a2.v1_Na_10_1312935","Glyma.10G017200",1516848,1519869,"PTHR31707:SF38 - PECTINESTERASE/PECTINESTERASE INHIBITOR 20-RELATED (1 of 6)",3
"OG0001757","Na","Gmax_Wm82.a2.v1",3,41473003,41273003,42775614,"Gmax_Wm82.a2.v1_Na_3_41473003","Glyma.03G215800",42010250,42012819,"PTHR31707:SF38 - PECTINESTERASE/PECTINESTERASE INHIBITOR 20-RELATED (1 of 6)",3
"OG0001757","Na","Osativa_v7.0",1,10984860,10741860,11827178,"Osativa_v7.0_Na_1_10984860","LOC_Os01g20980",11715165,11717784,"pectinesterase, putative, expressed",3
"OG0005251","Cu","Athaliana_TAIR10",5,3187514,3112514,3262514,"Athaliana_TAIR10_Cu_5_3187514","AT5G10310",3241518,3242266,"PTHR33109:SF3 - EPIDERMAL PATTERNING FACTOR-LIKE PROTEIN 1 (1 of 1)",3
"OG0005251","Cu","Gmax_Wm82.a2.v1",5,36549236,36349236,36749236,"Gmax_Wm82.a2.v1_Cu_5_36549236","Glyma.05G176700",36554540,36555987,"PTHR33109:SF3 - EPIDERMAL PATTERNING FACTOR-LIKE PROTEIN 1 (1 of 4)",3
"OG0005251","Cu","Gmax_Wm82.a2.v1",18,1037218,837218,2494554,"Gmax_Wm82.a2.v1_Cu_18_1037218","Glyma.18G015900",1127854,1128830,"PTHR33109:SF3 - EPIDERMAL PATTERNING FACTOR-LIKE PROTEIN 1 (1 of 4)",3
"OG0005251","Cu","Zmays_RefGen_V4",4,183320066.111111,183216900,183421206,"Zmays_RefGen_V4_Cu_4_183320066.111111","Zm00001d052208",183237998,183239169,"(1 of 2) PTHR33109//PTHR33109:SF3 - FAMILY NOT NAMED // EPIDERMAL PATTERNING FACTOR-LIKE PROTEIN 1",3
"OG0000950","Cd","Athaliana_TAIR10",5,20977868,20902868,21377134,"Athaliana_TAIR10_Cd_5_20977868","AT5G51920",21097106,21098959,"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein",3
"OG0000950","Cd","Gmax_Wm82.a2.v1",3,6405768,6205768,6892130,"Gmax_Wm82.a2.v1_Cd_3_6405768","Glyma.03G052100",6867923,6869267,"PTHR14237:SF28 - CATALYTIC/ PYRIDOXAL PHOSPHATE BINDING PROTEIN (1 of 8)",3
"OG0000950","Cd","Gmax_Wm82.a2.v1",11,1784428,1584428,1984428,"Gmax_Wm82.a2.v1_Cd_11_1784428","Glyma.11G026900",1930366,1932303,"PTHR14237//PTHR14237:SF29 - MOLYBDOPTERIN COFACTOR SULFURASE  MOSC // SUBFAMILY NOT NAMED (1 of 4)",3
"OG0000950","Cd","Gmax_Wm82.a2.v1",16,36249364,36049364,37149935,"Gmax_Wm82.a2.v1_Cd_16_36249364","Glyma.16G200100",36120597,36123004,"PTHR14237:SF28 - CATALYTIC/ PYRIDOXAL PHOSPHATE BINDING PROTEIN (1 of 8)",3
"OG0000950","Cd","Gmax_Wm82.a2.v1",18,9661360,9461360,10193875,"Gmax_Wm82.a2.v1_Cd_18_9661360","Glyma.18G094900",9685585,9686437,"PTHR14237:SF28 - CATALYTIC/ PYRIDOXAL PHOSPHATE BINDING PROTEIN (1 of 8)",3
"OG0000950","Cd","Osativa_v7.0",8,27244465,27001465,27667220,"Osativa_v7.0_Cd_8_27244465","LOC_Os08g43180",27306256,27309652,"expressed protein",3
"OG0003785","Mg","Athaliana_TAIR10",1,25323127,25248127,25398140,"Athaliana_TAIR10_Mg_1_25323127","AT1G67730",25391460,25393610,"beta-ketoacyl reductase 1",4
"OG0003785","Mg","Gmax_Wm82.a2.v1",18,635968,435968,871645,"Gmax_Wm82.a2.v1_Mg_18_635968","Glyma.18G011600",818393,821507,"K10251 - 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase (HSD17B12, KAR, IFA38)  (1 of 3)",4
"OG0003785","Mg","Osativa_v7.0",4,23754426,23511426,25550611,"Osativa_v7.0_Mg_4_23754426","LOC_Os04g40730",24175619,24178976,"oxidoreductase, short chain dehydrogenase/reductase family, putative, expressed",4
"OG0003785","Mg","Sbicolor_v3.1.1",6,49108920,49008920,49208920,"Sbicolor_v3.1.1_Mg_6_49108920","Sobic.006G125600",49083720,49087983,"similar to H0805A05.3 protein",4
"OG0003785","Mg","Sbicolor_v3.1.1",6,49108920,49008920,49208920,"Sbicolor_v3.1.1_Mg_6_49108920","Sobic.006G125800",49100119,49104159,"similar to H0805A05.3 protein",4
"OG0002231","Mg","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,"Gmax_Wm82.a2.v1_Mg_6_46486319","Glyma.06G289300",47797509,47802933,"PTHR31312:SF1 - TRANSCRIPTION ACTIVATOR GLK1-RELATED (1 of 4)",3
"OG0002231","Mg","Sbicolor_v3.1.1",10,8618320,8518320,8827345,"Sbicolor_v3.1.1_Mg_10_8618320","Sobic.010G096300",8684708,8687447,"similar to Golden2-like transcription factor",3
"OG0002231","Mg","Zmays_RefGen_V4",3,762532,662532,862532,"Zmays_RefGen_V4_Mg_3_762532","Zm00001d039260",750258,754984,"(1 of 1) PTHR31312:SF1 - TRANSCRIPTION ACTIVATOR GLK1-RELATED",3
"OG0009657","Mo","Athaliana_TAIR10",2,1548457,1473457,1623457,"Athaliana_TAIR10_Mo_2_1548457","AT2G04620",1610506,1612902,"Cation efflux family protein",3
"OG0009657","Mo","Gmax_Wm82.a2.v1",8,7792993,7592993,8043795,"Gmax_Wm82.a2.v1_Mo_8_7792993","Glyma.08G102000",7828786,7831334,"PTHR11562:SF13 - ZINC TRANSPORTER 7 (1 of 1)",3
"OG0009657","Mo","Sbicolor_v3.1.1",7,54799080,54699080,54899080,"Sbicolor_v3.1.1_Mo_7_54799080","Sobic.007G130500",54717177,54719839,"similar to Putative uncharacterized protein",3
"OG0001941","Cd","Athaliana_TAIR10",1,24769757,24694757,24845644,"Athaliana_TAIR10_Cd_1_24769757","AT1G66360",24751377,24752834,"Calcium-dependent lipid-binding (CaLB domain) family protein",3
"OG0001941","Cd","Gmax_Wm82.a2.v1",18,3168101,2968101,3368101,"Gmax_Wm82.a2.v1_Cd_18_3168101","Glyma.18G039700",3232410,3235002,"PTHR23180//PTHR23180:SF285 - CENTAURIN/ARF // SUBFAMILY NOT NAMED (1 of 2)",3
"OG0001941","Cd","Osativa_v7.0",7,16157984,15914984,16400984,"Osativa_v7.0_Cd_7_16157984","LOC_Os07g27850",16259328,16262134,"GTPase activating protein, putative, expressed",3
"OG0001941","Mo","Athaliana_TAIR10",5,14993844,14918844,15068844,"Athaliana_TAIR10_Mo_5_14993844","AT5G37740",14992005,14993671,"Calcium-dependent lipid-binding (CaLB domain) family protein",3
"OG0001941","Mo","Athaliana_TAIR10",1,24767326,24692326,24842326,"Athaliana_TAIR10_Mo_1_24767326","AT1G66360",24751377,24752834,"Calcium-dependent lipid-binding (CaLB domain) family protein",3
"OG0001941","Mo","Osativa_v7.0",7,16270434,16027434,16513434,"Osativa_v7.0_Mo_7_16270434","LOC_Os07g27850",16259328,16262134,"GTPase activating protein, putative, expressed",3
"OG0001941","Mo","Sbicolor_v3.1.1",2,734327,634327,834327,"Sbicolor_v3.1.1_Mo_2_734327","Sobic.002G006700",639599,641037,"similar to Os07g0108400 protein",3
"OG0001941","Rb","Athaliana_TAIR10",1,26692810,26617810,26767810,"Athaliana_TAIR10_Rb_1_26692810","AT1G70800",26702705,26703790,"Calcium-dependent lipid-binding (CaLB domain) family protein",4
"OG0001941","Rb","Athaliana_TAIR10",1,26692810,26617810,26767810,"Athaliana_TAIR10_Rb_1_26692810","AT1G70810",26704130,26705236,"Calcium-dependent lipid-binding (CaLB domain) family protein",4
"OG0001941","Rb","Gmax_Wm82.a2.v1",18,3222276,3022276,3727395,"Gmax_Wm82.a2.v1_Rb_18_3222276","Glyma.18G039700",3232410,3235002,"PTHR23180//PTHR23180:SF285 - CENTAURIN/ARF // SUBFAMILY NOT NAMED (1 of 2)",4
"OG0001941","Rb","Sbicolor_v3.1.1",3,56273036,56173036,56373036,"Sbicolor_v3.1.1_Rb_3_56273036","Sobic.003G225900",56238857,56240954,"similar to C2 domain-containing protein-like",4
"OG0001941","Rb","Zmays_RefGen_V4",3,221180971,221080970,221403147,"Zmays_RefGen_V4_Rb_3_221180971","Zm00001d044179",221238399,221241312,"(1 of 2) PTHR23180//PTHR23180:SF273 - CENTAURIN/ARF // SUBFAMILY NOT NAMED",4
"OG0001941","Zn","Athaliana_TAIR10",1,24727445,24652445,24806573,"Athaliana_TAIR10_Zn_1_24727445","AT1G66360",24751377,24752834,"Calcium-dependent lipid-binding (CaLB domain) family protein",3
"OG0001941","Zn","Gmax_Wm82.a2.v1",11,30962704,30762704,31434965,"Gmax_Wm82.a2.v1_Zn_11_30962704","Glyma.11G216900",31154307,31156761,"PTHR23180//PTHR23180:SF285 - CENTAURIN/ARF // SUBFAMILY NOT NAMED (1 of 2)",3
"OG0001941","Zn","Sbicolor_v3.1.1",3,56148509,56048509,56248509,"Sbicolor_v3.1.1_Zn_3_56148509","Sobic.003G225900",56238857,56240954,"similar to C2 domain-containing protein-like",3
"OG0006636","Mo","Athaliana_TAIR10",5,20751593,20676593,20991335,"Athaliana_TAIR10_Mo_5_20751593","AT5G51010",20744566,20745703,"Rubredoxin-like superfamily protein",3
"OG0006636","Mo","Gmax_Wm82.a2.v1",6,13450269,13250269,13746806,"Gmax_Wm82.a2.v1_Mo_6_13450269","Glyma.06G163200",13481142,13481973,"PTHR17130//PTHR17130:SF25 - MITOCHONDRIAL OUTER MEMBRANE PROTEIN 25 // SUBFAMILY NOT NAMED (1 of 4)",3
"OG0006636","Mo","Sbicolor_v3.1.1",5,57995794,57895794,58095794,"Sbicolor_v3.1.1_Mo_5_57995794","Sobic.005G134100",58078045,58079659,"similar to Rubredoxin family protein, expressed",3
"OG0000247","As","Athaliana_TAIR10",5,15182814,15107814,15258104,"Athaliana_TAIR10_As_5_15182814","AT5G38170",15227638,15228081,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",3
"OG0000247","As","Gmax_Wm82.a2.v1",18,57050734,56850734,57457626,"Gmax_Wm82.a2.v1_As_18_57050734","Glyma.18G294200",57197200,57198197,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",3
"OG0000247","As","Osativa_v7.0",3,463239,220239,706239,"Osativa_v7.0_As_3_463239","LOC_Os03g02050",651993,652803,"LTPL151 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",3
"OG0000247","Ca","Athaliana_TAIR10",5,15262611,15187611,15337611,"Athaliana_TAIR10_Ca_5_15262611","AT5G38170",15227638,15228081,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",4
"OG0000247","Ca","Gmax_Wm82.a2.v1",18,57272786,57072786,58168596,"Gmax_Wm82.a2.v1_Ca_18_57272786","Glyma.18G294200",57197200,57198197,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",4
"OG0000247","Ca","Osativa_v7.0",5,27431007,27188007,27674007,"Osativa_v7.0_Ca_5_27431007","LOC_Os05g47700",27330644,27331350,"LTPL152 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",4
"OG0000247","Ca","Osativa_v7.0",5,27431007,27188007,27674007,"Osativa_v7.0_Ca_5_27431007","LOC_Os05g47730",27345715,27346293,"LTPL153 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",4
"OG0000247","Ca","Sbicolor_v3.1.1",9,56509105,56409105,56609105,"Sbicolor_v3.1.1_Ca_9_56509105","Sobic.009G221900",56488517,56490066,"similar to Putative uncharacterized protein",4
"OG0000247","Ca","Sbicolor_v3.1.1",9,56509105,56409105,56609105,"Sbicolor_v3.1.1_Ca_9_56509105","Sobic.009G222000",56491188,56492179,"similar to Putative uncharacterized protein",4
"OG0000247","Fe","Gmax_Wm82.a2.v1",18,56885636,56685636,57769092,"Gmax_Wm82.a2.v1_Fe_18_56885636","Glyma.18G294200",57197200,57198197,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",3
"OG0000247","Fe","Sbicolor_v3.1.1",9,56440227,56340227,56540227,"Sbicolor_v3.1.1_Fe_9_56440227","Sobic.009G221900",56488517,56490066,"similar to Putative uncharacterized protein",3
"OG0000247","Fe","Sbicolor_v3.1.1",9,56440227,56340227,56540227,"Sbicolor_v3.1.1_Fe_9_56440227","Sobic.009G222000",56491188,56492179,"similar to Putative uncharacterized protein",3
"OG0000247","Fe","Zmays_RefGen_V4",6,166893242,166793242,166993242,"Zmays_RefGen_V4_Fe_6_166893242","Zm00001d038913",166868333,166868629,"(1 of 66) PF14368 - Probable lipid transfer (LTP_2)",3
"OG0000247","Fe","Zmays_RefGen_V4",6,166893242,166793242,166993242,"Zmays_RefGen_V4_Fe_6_166893242","Zm00001d038911",166851524,166851829,"(1 of 66) PF14368 - Probable lipid transfer (LTP_2)",3
"OG0000247","Mg","Athaliana_TAIR10",5,15250561,15175561,15325561,"Athaliana_TAIR10_Mg_5_15250561","AT5G38170",15227638,15228081,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",3
"OG0000247","Mg","Sbicolor_v3.1.1",1,18156709,18056709,18256709,"Sbicolor_v3.1.1_Mg_1_18156709","Sobic.001G200800",18191249,18192020,"similar to Nonspecific lipid-transfer protein 2, putative, expressed",3
"OG0000247","Mg","Zmays_RefGen_V4",6,166801196,166701192,166901200,"Zmays_RefGen_V4_Mg_6_166801196","Zm00001d038913",166868333,166868629,"(1 of 66) PF14368 - Probable lipid transfer (LTP_2)",3
"OG0000247","Mg","Zmays_RefGen_V4",6,166801196,166701192,166901200,"Zmays_RefGen_V4_Mg_6_166801196","Zm00001d038911",166851524,166851829,"(1 of 66) PF14368 - Probable lipid transfer (LTP_2)",3
"OG0000665","Co","Athaliana_TAIR10",1,12620301,12545301,12695301,"Athaliana_TAIR10_Co_1_12620301","AT1G34460",12595110,12599628,"CYCLIN B1;5",3
"OG0000665","Co","Athaliana_TAIR10",3,3557705,3482705,3632880,"Athaliana_TAIR10_Co_3_3557705","AT3G11520",3625324,3627273,"CYCLIN B1;3",3
"OG0000665","Co","Athaliana_TAIR10",5,1829523,1754523,1904523,"Athaliana_TAIR10_Co_5_1829523","AT5G06150",1859279,1861649,"Cyclin family protein",3
"OG0000665","Co","Gmax_Wm82.a2.v1",3,33284319,33084319,34138840,"Gmax_Wm82.a2.v1_Co_3_33284319","Glyma.03G123600",33648276,33651507,"PTHR10177:SF247 - CYCLIN G, ISOFORM A (1 of 6)",3
"OG0000665","Co","Gmax_Wm82.a2.v1",3,33284319,33084319,34138840,"Gmax_Wm82.a2.v1_Co_3_33284319","Glyma.03G124000",33680340,33682677,"PTHR10177:SF247 - CYCLIN G, ISOFORM A (1 of 6)",3
"OG0000665","Co","Gmax_Wm82.a2.v1",3,33284319,33084319,34138840,"Gmax_Wm82.a2.v1_Co_3_33284319","Glyma.03G124200",33696083,33700226,"PTHR10177:SF247 - CYCLIN G, ISOFORM A (1 of 6)",3
"OG0000665","Co","Gmax_Wm82.a2.v1",3,33284319,33084319,34138840,"Gmax_Wm82.a2.v1_Co_3_33284319","Glyma.03G123800",33656370,33658953,"K05868 - cyclin B (CCNB)  (1 of 8)",3
"OG0000665","Co","Zmays_RefGen_V4",8,176648812,176548812,176748812,"Zmays_RefGen_V4_Co_8_176648812","Zm00001d012560",176648813,176651657,"(1 of 5) K05868 - cyclin B (CCNB)",3
"OG0003475","Cd","Athaliana_TAIR10",2,7896753,7821753,7971753,"Athaliana_TAIR10_Cd_2_7896753","AT2G17975",7822074,7824005,"zinc finger (Ran-binding) family protein",3
"OG0003475","Cd","Gmax_Wm82.a2.v1",2,4611980,4411980,4933723,"Gmax_Wm82.a2.v1_Cd_2_4611980","Glyma.02G048900",4459650,4462929,"",3
